feature,t,value,center,ucl
f_row_missing_rate,1007,0.0677966,0.040678,0.100987
f_row_missing_rate,1008,0.040678,0.040678,0.100987
f_row_missing_rate,1009,0.0474576,0.040678,0.100987
f_row_missing_rate,1010,0.020339,0.040678,0.100987
f_row_missing_rate,1011,0.0610169,0.040678,0.100987
f_row_missing_rate,1012,0.0271186,0.040678,0.100987
f_row_missing_rate,1013,0.0338983,0.040678,0.100987
f_row_missing_rate,1014,0.0474576,0.040678,0.100987
f_row_missing_rate,1015,0.0610169,0.040678,0.100987
f_row_missing_rate,1016,0.0389831,0.040678,0.100987
f_row_missing_rate,1017,0.0474576,0.040678,0.100987
f_row_missing_rate,1018,0.0474576,0.040678,0.100987
f_row_missing_rate,1019,0.0135593,0.040678,0.100987
f_row_missing_rate,1020,0.020339,0.040678,0.100987
f_row_missing_rate,1021,0.020339,0.040678,0.100987
f_row_missing_rate,1022,0.0338983,0.040678,0.100987
f_row_missing_rate,1023,0.020339,0.040678,0.100987
f_row_missing_rate,1024,0.0338983,0.040678,0.100987
f_row_missing_rate,1025,0.040678,0.040678,0.100987
f_row_missing_rate,1026,0.0338983,0.040678,0.100987
f_row_missing_rate,1027,0.0271186,0.040678,0.100987
f_row_missing_rate,1028,0.020339,0.040678,0.100987
f_row_missing_rate,1029,0.0474576,0.040678,0.100987
f_row_missing_rate,1030,0.0338983,0.040678,0.100987
f_row_missing_rate,1031,0.0338983,0.040678,0.100987
f_row_missing_rate,1032,0.0271186,0.040678,0.100987
f_row_missing_rate,1033,0.0271186,0.040678,0.100987
f_row_missing_rate,1034,0.0474576,0.040678,0.100987
f_row_missing_rate,1035,0.0271186,0.040678,0.100987
f_row_missing_rate,1036,0.0474576,0.040678,0.100987
f_row_missing_rate,1037,0.0474576,0.040678,0.100987
f_row_missing_rate,1038,0.0525424,0.040678,0.100987
f_row_missing_rate,1039,0.0474576,0.040678,0.100987
f_row_missing_rate,1040,0.0542373,0.040678,0.100987
f_row_missing_rate,1041,0.0338983,0.040678,0.100987
f_row_missing_rate,1042,0.0474576,0.040678,0.100987
f_row_missing_rate,1043,0.0474576,0.040678,0.100987
f_row_missing_rate,1044,0.0135593,0.040678,0.100987
f_row_missing_rate,1045,0.020339,0.040678,0.100987
f_row_missing_rate,1046,0.0338983,0.040678,0.100987
f_row_missing_rate,1047,0.020339,0.040678,0.100987
f_row_missing_rate,1048,0.0338983,0.040678,0.100987
f_row_missing_rate,1049,0.0525424,0.040678,0.100987
f_row_missing_rate,1050,0.0271186,0.040678,0.100987
f_row_missing_rate,1051,0.0271186,0.040678,0.100987
f_row_missing_rate,1052,0.0338983,0.040678,0.100987
f_row_missing_rate,1053,0.0338983,0.040678,0.100987
f_row_missing_rate,1054,0.155932,0.040678,0.100987
f_row_missing_rate,1055,0.0338983,0.040678,0.100987
f_row_missing_rate,1056,0.020339,0.040678,0.100987
f_row_missing_rate,1057,0.0338983,0.040678,0.100987
f_row_missing_rate,1058,0.040678,0.040678,0.100987
f_row_missing_rate,1059,0.020339,0.040678,0.100987
f_row_missing_rate,1060,0.0271186,0.040678,0.100987
f_row_missing_rate,1061,0.020339,0.040678,0.100987
f_row_missing_rate,1062,0.0338983,0.040678,0.100987
f_row_missing_rate,1063,0.0338983,0.040678,0.100987
f_row_missing_rate,1064,0.0474576,0.040678,0.100987
f_row_missing_rate,1065,0.0135593,0.040678,0.100987
f_row_missing_rate,1066,0.0338983,0.040678,0.100987
f_row_missing_rate,1067,0.0474576,0.040678,0.100987
f_row_missing_rate,1068,0.0542373,0.040678,0.100987
f_row_missing_rate,1069,0.0271186,0.040678,0.100987
f_row_missing_rate,1070,0.0338983,0.040678,0.100987
f_row_missing_rate,1071,0.020339,0.040678,0.100987
f_row_missing_rate,1072,0.0338983,0.040678,0.100987
f_row_missing_rate,1073,0.0271186,0.040678,0.100987
f_row_missing_rate,1074,0.0271186,0.040678,0.100987
f_row_missing_rate,1075,0.0677966,0.040678,0.100987
f_row_missing_rate,1076,0.0474576,0.040678,0.100987
f_row_missing_rate,1077,0.0338983,0.040678,0.100987
f_row_missing_rate,1078,0.0135593,0.040678,0.100987
f_row_missing_rate,1079,0.0457627,0.040678,0.100987
f_row_missing_rate,1080,0.020339,0.040678,0.100987
f_row_missing_rate,1081,0.040678,0.040678,0.100987
f_row_missing_rate,1082,0.0271186,0.040678,0.100987
f_row_missing_rate,1083,0.0271186,0.040678,0.100987
f_row_missing_rate,1084,0.059322,0.040678,0.100987
f_row_missing_rate,1085,0.0338983,0.040678,0.100987
f_row_missing_rate,1086,0.0271186,0.040678,0.100987
f_row_missing_rate,1087,0.020339,0.040678,0.100987
f_row_missing_rate,1088,0.0271186,0.040678,0.100987
f_row_missing_rate,1089,0.0474576,0.040678,0.100987
f_row_missing_rate,1090,0.0271186,0.040678,0.100987
f_row_missing_rate,1091,0.020339,0.040678,0.100987
f_row_missing_rate,1092,0.0271186,0.040678,0.100987
f_row_missing_rate,1093,0.020339,0.040678,0.100987
f_row_missing_rate,1094,0.0271186,0.040678,0.100987
f_row_missing_rate,1095,0.0271186,0.040678,0.100987
f_row_missing_rate,1096,0.020339,0.040678,0.100987
f_row_missing_rate,1097,0.0271186,0.040678,0.100987
f_row_missing_rate,1098,0.0474576,0.040678,0.100987
f_row_missing_rate,1099,0.0338983,0.040678,0.100987
f_row_missing_rate,1100,0.020339,0.040678,0.100987
f_row_missing_rate,1101,0.0271186,0.040678,0.100987
f_row_missing_rate,1102,0.040678,0.040678,0.100987
f_row_missing_rate,1103,0.040678,0.040678,0.100987
f_row_missing_rate,1104,0.0338983,0.040678,0.100987
f_row_missing_rate,1105,0.0338983,0.040678,0.100987
f_row_missing_rate,1106,0.0271186,0.040678,0.100987
f_row_missing_rate,1107,0.0338983,0.040678,0.100987
f_row_missing_rate,1108,0.0271186,0.040678,0.100987
f_row_missing_rate,1109,0.020339,0.040678,0.100987
f_row_missing_rate,1110,0.020339,0.040678,0.100987
f_row_missing_rate,1111,0.020339,0.040678,0.100987
f_row_missing_rate,1112,0.020339,0.040678,0.100987
f_row_missing_rate,1113,0.020339,0.040678,0.100987
f_row_missing_rate,1114,0.020339,0.040678,0.100987
f_row_missing_rate,1115,0.0271186,0.040678,0.100987
f_row_missing_rate,1116,0.020339,0.040678,0.100987
f_row_missing_rate,1117,0.0542373,0.040678,0.100987
f_row_missing_rate,1118,0.0474576,0.040678,0.100987
f_row_missing_rate,1119,0.020339,0.040678,0.100987
f_row_missing_rate,1120,0.040678,0.040678,0.100987
f_row_missing_rate,1121,0.020339,0.040678,0.100987
f_row_missing_rate,1122,0.0271186,0.040678,0.100987
f_row_missing_rate,1123,0.0542373,0.040678,0.100987
f_row_missing_rate,1124,0.0271186,0.040678,0.100987
f_row_missing_rate,1125,0.0271186,0.040678,0.100987
f_row_missing_rate,1126,0.0474576,0.040678,0.100987
f_row_missing_rate,1127,0.0457627,0.040678,0.100987
f_row_missing_rate,1128,0.0474576,0.040678,0.100987
f_row_missing_rate,1129,0.0271186,0.040678,0.100987
f_row_missing_rate,1130,0.0338983,0.040678,0.100987
f_row_missing_rate,1131,0.0338983,0.040678,0.100987
f_row_missing_rate,1132,0.020339,0.040678,0.100987
f_row_missing_rate,1133,0.020339,0.040678,0.100987
f_row_missing_rate,1134,0.020339,0.040678,0.100987
f_row_missing_rate,1135,0.0474576,0.040678,0.100987
f_row_missing_rate,1136,0.0135593,0.040678,0.100987
f_row_missing_rate,1137,0.0271186,0.040678,0.100987
f_row_missing_rate,1138,0.0542373,0.040678,0.100987
f_row_missing_rate,1139,0.0610169,0.040678,0.100987
f_row_missing_rate,1140,0.0881356,0.040678,0.100987
f_row_missing_rate,1141,0.0338983,0.040678,0.100987
f_row_missing_rate,1142,0.0271186,0.040678,0.100987
f_row_missing_rate,1143,0.020339,0.040678,0.100987
f_row_missing_rate,1144,0.0271186,0.040678,0.100987
f_row_missing_rate,1145,0.0474576,0.040678,0.100987
f_row_missing_rate,1146,0.020339,0.040678,0.100987
f_row_missing_rate,1147,0.0474576,0.040678,0.100987
f_row_missing_rate,1148,0.0271186,0.040678,0.100987
f_row_missing_rate,1149,0.0271186,0.040678,0.100987
f_row_missing_rate,1150,0.0271186,0.040678,0.100987
f_row_missing_rate,1151,0.0338983,0.040678,0.100987
f_row_missing_rate,1152,0.169492,0.040678,0.100987
f_row_missing_rate,1153,0.0474576,0.040678,0.100987
f_row_missing_rate,1154,0.0338983,0.040678,0.100987
f_row_missing_rate,1155,0.0271186,0.040678,0.100987
f_row_missing_rate,1156,0.0271186,0.040678,0.100987
f_row_missing_rate,1157,0.0271186,0.040678,0.100987
f_row_missing_rate,1158,0.040678,0.040678,0.100987
f_row_missing_rate,1159,0.040678,0.040678,0.100987
f_row_missing_rate,1160,0.0338983,0.040678,0.100987
f_row_missing_rate,1161,0.0474576,0.040678,0.100987
f_row_missing_rate,1162,0.0271186,0.040678,0.100987
f_row_missing_rate,1163,0.0271186,0.040678,0.100987
f_row_missing_rate,1164,0.0135593,0.040678,0.100987
f_row_missing_rate,1165,0.0271186,0.040678,0.100987
f_row_missing_rate,1166,0.0474576,0.040678,0.100987
f_row_missing_rate,1167,0.040678,0.040678,0.100987
f_row_missing_rate,1168,0.020339,0.040678,0.100987
f_row_missing_rate,1169,0.040678,0.040678,0.100987
f_row_missing_rate,1170,0.0135593,0.040678,0.100987
f_row_missing_rate,1171,0.020339,0.040678,0.100987
f_row_missing_rate,1172,0.020339,0.040678,0.100987
f_row_missing_rate,1173,0.0474576,0.040678,0.100987
f_row_missing_rate,1174,0.0271186,0.040678,0.100987
f_row_missing_rate,1175,0.020339,0.040678,0.100987
f_row_missing_rate,1176,0.0271186,0.040678,0.100987
f_row_missing_rate,1177,0.0135593,0.040678,0.100987
f_row_missing_rate,1178,0.020339,0.040678,0.100987
f_row_missing_rate,1179,0.0271186,0.040678,0.100987
f_row_missing_rate,1180,0.0135593,0.040678,0.100987
f_row_missing_rate,1181,0.0338983,0.040678,0.100987
f_row_missing_rate,1182,0.0135593,0.040678,0.100987
f_row_missing_rate,1183,0.0135593,0.040678,0.100987
f_row_missing_rate,1184,0.020339,0.040678,0.100987
f_row_missing_rate,1185,0.0271186,0.040678,0.100987
f_row_missing_rate,1186,0.040678,0.040678,0.100987
f_row_missing_rate,1187,0.0338983,0.040678,0.100987
f_row_missing_rate,1188,0.0474576,0.040678,0.100987
f_row_missing_rate,1189,0.020339,0.040678,0.100987
f_row_missing_rate,1190,0.0474576,0.040678,0.100987
f_row_missing_rate,1191,0.020339,0.040678,0.100987
f_row_missing_rate,1192,0.0135593,0.040678,0.100987
f_row_missing_rate,1193,0.0525424,0.040678,0.100987
f_row_missing_rate,1194,0.0271186,0.040678,0.100987
f_row_missing_rate,1195,0.020339,0.040678,0.100987
f_row_missing_rate,1196,0.020339,0.040678,0.100987
f_row_missing_rate,1197,0.0322034,0.040678,0.100987
f_row_missing_rate,1198,0.0271186,0.040678,0.100987
f_row_missing_rate,1199,0.0135593,0.040678,0.100987
f_row_missing_rate,1200,0.040678,0.040678,0.100987
f_row_missing_rate,1201,0.0338983,0.040678,0.100987
f_row_missing_rate,1202,0.0135593,0.040678,0.100987
f_row_missing_rate,1203,0.0135593,0.040678,0.100987
f_row_missing_rate,1204,0.0271186,0.040678,0.100987
f_row_missing_rate,1205,0.0135593,0.040678,0.100987
f_row_missing_rate,1206,0.128814,0.040678,0.100987
f_row_missing_rate,1207,0.020339,0.040678,0.100987
f_row_missing_rate,1208,0.00677966,0.040678,0.100987
f_row_missing_rate,1209,0.040678,0.040678,0.100987
f_row_missing_rate,1210,0.0271186,0.040678,0.100987
f_row_missing_rate,1211,0.0474576,0.040678,0.100987
f_row_missing_rate,1212,0.020339,0.040678,0.100987
f_row_missing_rate,1213,0.020339,0.040678,0.100987
f_row_missing_rate,1214,0.0474576,0.040678,0.100987
f_row_missing_rate,1215,0.0542373,0.040678,0.100987
f_row_missing_rate,1216,0.0474576,0.040678,0.100987
f_row_missing_rate,1217,0.0271186,0.040678,0.100987
f_row_missing_rate,1218,0.0542373,0.040678,0.100987
f_row_missing_rate,1219,0.0135593,0.040678,0.100987
f_row_missing_rate,1220,0.0338983,0.040678,0.100987
f_row_missing_rate,1221,0.0338983,0.040678,0.100987
f_row_missing_rate,1222,0.0271186,0.040678,0.100987
f_row_missing_rate,1223,0.0271186,0.040678,0.100987
f_row_missing_rate,1224,0.0271186,0.040678,0.100987
f_row_missing_rate,1225,0.020339,0.040678,0.100987
f_row_missing_rate,1226,0.020339,0.040678,0.100987
f_row_missing_rate,1227,0.0338983,0.040678,0.100987
f_row_missing_rate,1228,0.0271186,0.040678,0.100987
f_row_missing_rate,1229,0.0271186,0.040678,0.100987
f_row_missing_rate,1230,0.0474576,0.040678,0.100987
f_row_missing_rate,1231,0.0338983,0.040678,0.100987
f_row_missing_rate,1232,0.040678,0.040678,0.100987
f_row_missing_rate,1233,0.059322,0.040678,0.100987
f_row_missing_rate,1234,0.115254,0.040678,0.100987
f_row_missing_rate,1235,0.0338983,0.040678,0.100987
f_row_missing_rate,1236,0.020339,0.040678,0.100987
f_row_missing_rate,1237,0.0542373,0.040678,0.100987
f_row_missing_rate,1238,0.0135593,0.040678,0.100987
f_row_missing_rate,1239,0.0271186,0.040678,0.100987
f_row_missing_rate,1240,0.040678,0.040678,0.100987
f_row_missing_rate,1241,0.0271186,0.040678,0.100987
f_row_missing_rate,1242,0.0338983,0.040678,0.100987
f_row_missing_rate,1243,0.0271186,0.040678,0.100987
f_row_missing_rate,1244,0.020339,0.040678,0.100987
f_row_missing_rate,1245,0.0135593,0.040678,0.100987
f_row_missing_rate,1246,0.00677966,0.040678,0.100987
f_row_missing_rate,1247,0.020339,0.040678,0.100987
f_row_missing_rate,1248,0.0271186,0.040678,0.100987
f_row_missing_rate,1249,0.0271186,0.040678,0.100987
f_row_missing_rate,1250,0.0338983,0.040678,0.100987
f_row_missing_rate,1251,0.020339,0.040678,0.100987
f_row_missing_rate,1252,0.020339,0.040678,0.100987
f_row_missing_rate,1253,0.020339,0.040678,0.100987
f_row_missing_rate,1254,0.020339,0.040678,0.100987
f_row_missing_rate,1255,0.020339,0.040678,0.100987
f_row_missing_rate,1256,0.00677966,0.040678,0.100987
f_row_missing_rate,1257,0.0271186,0.040678,0.100987
f_row_missing_rate,1258,0.0271186,0.040678,0.100987
f_row_missing_rate,1259,0.020339,0.040678,0.100987
f_row_missing_rate,1260,0.0271186,0.040678,0.100987
f_row_missing_rate,1261,0.020339,0.040678,0.100987
f_row_missing_rate,1262,0.0474576,0.040678,0.100987
f_row_missing_rate,1263,0.020339,0.040678,0.100987
f_row_missing_rate,1264,0.020339,0.040678,0.100987
f_row_missing_rate,1265,0.0271186,0.040678,0.100987
f_row_missing_rate,1266,0.0338983,0.040678,0.100987
f_row_missing_rate,1267,0.0135593,0.040678,0.100987
f_row_missing_rate,1268,0.020339,0.040678,0.100987
f_row_missing_rate,1269,0.0271186,0.040678,0.100987
f_row_missing_rate,1270,0.0271186,0.040678,0.100987
f_row_missing_rate,1271,0.0338983,0.040678,0.100987
f_row_missing_rate,1272,0.0338983,0.040678,0.100987
f_row_missing_rate,1273,0.0474576,0.040678,0.100987
f_row_missing_rate,1274,0.0542373,0.040678,0.100987
f_row_missing_rate,1275,0.0474576,0.040678,0.100987
f_row_missing_rate,1276,0.0474576,0.040678,0.100987
f_row_missing_rate,1277,0.040678,0.040678,0.100987
f_row_missing_rate,1278,0.0474576,0.040678,0.100987
f_row_missing_rate,1279,0.0338983,0.040678,0.100987
f_row_missing_rate,1280,0.0338983,0.040678,0.100987
f_row_missing_rate,1281,0.0271186,0.040678,0.100987
f_row_missing_rate,1282,0.0271186,0.040678,0.100987
f_row_missing_rate,1283,0.0338983,0.040678,0.100987
f_row_missing_rate,1284,0.0338983,0.040678,0.100987
f_row_missing_rate,1285,0.0338983,0.040678,0.100987
f_row_missing_rate,1286,0.0271186,0.040678,0.100987
f_row_missing_rate,1287,0.0474576,0.040678,0.100987
f_row_missing_rate,1288,0.0271186,0.040678,0.100987
f_row_missing_rate,1289,0.0271186,0.040678,0.100987
f_row_missing_rate,1290,0.0474576,0.040678,0.100987
f_row_missing_rate,1291,0.0474576,0.040678,0.100987
f_row_missing_rate,1292,0.0271186,0.040678,0.100987
f_row_missing_rate,1293,0.0271186,0.040678,0.100987
f_row_missing_rate,1294,0.0271186,0.040678,0.100987
f_row_missing_rate,1295,0.020339,0.040678,0.100987
f_row_missing_rate,1296,0.0271186,0.040678,0.100987
f_row_missing_rate,1297,0.0271186,0.040678,0.100987
f_row_missing_rate,1298,0.0474576,0.040678,0.100987
f_row_missing_rate,1299,0.0271186,0.040678,0.100987
f_row_missing_rate,1300,0.020339,0.040678,0.100987
f_row_missing_rate,1301,0.0271186,0.040678,0.100987
f_row_missing_rate,1302,0.0271186,0.040678,0.100987
f_row_missing_rate,1303,0.0271186,0.040678,0.100987
f_row_missing_rate,1304,0.0271186,0.040678,0.100987
f_row_missing_rate,1305,0.0338983,0.040678,0.100987
f_row_missing_rate,1306,0.020339,0.040678,0.100987
f_row_missing_rate,1307,0.0135593,0.040678,0.100987
f_row_missing_rate,1308,0.0338983,0.040678,0.100987
f_row_missing_rate,1309,0.020339,0.040678,0.100987
f_row_missing_rate,1310,0.0474576,0.040678,0.100987
f_row_missing_rate,1311,0.0271186,0.040678,0.100987
f_row_missing_rate,1312,0.0474576,0.040678,0.100987
f_row_missing_rate,1313,0.0542373,0.040678,0.100987
f_row_missing_rate,1314,0.020339,0.040678,0.100987
f_row_missing_rate,1315,0.0542373,0.040678,0.100987
f_row_missing_rate,1316,0.0474576,0.040678,0.100987
f_row_missing_rate,1317,0.0135593,0.040678,0.100987
f_row_missing_rate,1318,0.0474576,0.040678,0.100987
f_row_missing_rate,1319,0.020339,0.040678,0.100987
f_row_missing_rate,1320,0.0338983,0.040678,0.100987
f_row_missing_rate,1321,0.0135593,0.040678,0.100987
f_row_missing_rate,1322,0.020339,0.040678,0.100987
f_row_missing_rate,1323,0.0474576,0.040678,0.100987
f_row_missing_rate,1324,0.0271186,0.040678,0.100987
f_row_missing_rate,1325,0.0338983,0.040678,0.100987
f_row_missing_rate,1326,0.0135593,0.040678,0.100987
f_row_missing_rate,1327,0.0271186,0.040678,0.100987
f_row_missing_rate,1328,0.0338983,0.040678,0.100987
f_row_missing_rate,1329,0.0271186,0.040678,0.100987
f_row_missing_rate,1330,0.0474576,0.040678,0.100987
f_row_missing_rate,1331,0.0474576,0.040678,0.100987
f_row_missing_rate,1332,0.0271186,0.040678,0.100987
f_row_missing_rate,1333,0.040678,0.040678,0.100987
f_row_missing_rate,1334,0.0338983,0.040678,0.100987
f_row_missing_rate,1335,0.0542373,0.040678,0.100987
f_row_missing_rate,1336,0.020339,0.040678,0.100987
f_row_missing_rate,1337,0.0474576,0.040678,0.100987
f_row_missing_rate,1338,0.020339,0.040678,0.100987
f_row_missing_rate,1339,0.020339,0.040678,0.100987
f_row_missing_rate,1340,0.0271186,0.040678,0.100987
f_row_missing_rate,1341,0.0338983,0.040678,0.100987
f_row_missing_rate,1342,0.0338983,0.040678,0.100987
f_row_missing_rate,1343,0.0338983,0.040678,0.100987
f_row_missing_rate,1344,0.040678,0.040678,0.100987
f_row_missing_rate,1345,0.0271186,0.040678,0.100987
f_row_missing_rate,1346,0.0338983,0.040678,0.100987
f_row_missing_rate,1347,0.040678,0.040678,0.100987
f_row_missing_rate,1348,0.0542373,0.040678,0.100987
f_row_missing_rate,1349,0.0271186,0.040678,0.100987
f_row_missing_rate,1350,0.020339,0.040678,0.100987
f_row_missing_rate,1351,0.0338983,0.040678,0.100987
f_row_missing_rate,1352,0.0338983,0.040678,0.100987
f_row_missing_rate,1353,0.0271186,0.040678,0.100987
f_row_missing_rate,1354,0.0271186,0.040678,0.100987
f_row_missing_rate,1355,0.0610169,0.040678,0.100987
f_row_missing_rate,1356,0.040678,0.040678,0.100987
f_row_missing_rate,1357,0.0474576,0.040678,0.100987
f_row_missing_rate,1358,0.040678,0.040678,0.100987
f_row_missing_rate,1359,0.0271186,0.040678,0.100987
f_row_missing_rate,1360,0.0338983,0.040678,0.100987
f_row_missing_rate,1361,0.0338983,0.040678,0.100987
f_row_missing_rate,1362,0.0542373,0.040678,0.100987
f_row_missing_rate,1363,0.0271186,0.040678,0.100987
f_row_missing_rate,1364,0.0338983,0.040678,0.100987
f_row_missing_rate,1365,0.020339,0.040678,0.100987
f_row_missing_rate,1366,0.0271186,0.040678,0.100987
f_row_missing_rate,1367,0.0271186,0.040678,0.100987
f_row_missing_rate,1368,0.0271186,0.040678,0.100987
f_row_missing_rate,1369,0.0338983,0.040678,0.100987
f_row_missing_rate,1370,0.0610169,0.040678,0.100987
f_row_missing_rate,1371,0.0338983,0.040678,0.100987
f_row_missing_rate,1372,0.040678,0.040678,0.100987
f_row_missing_rate,1373,0.0338983,0.040678,0.100987
f_row_missing_rate,1374,0.0474576,0.040678,0.100987
f_row_missing_rate,1375,0.0338983,0.040678,0.100987
f_row_missing_rate,1376,0.0271186,0.040678,0.100987
f_row_missing_rate,1377,0.020339,0.040678,0.100987
f_row_missing_rate,1378,0.0338983,0.040678,0.100987
f_row_missing_rate,1379,0.0474576,0.040678,0.100987
f_row_missing_rate,1380,0.040678,0.040678,0.100987
f_row_missing_rate,1381,0.0135593,0.040678,0.100987
f_row_missing_rate,1382,0.0338983,0.040678,0.100987
f_row_missing_rate,1383,0.0271186,0.040678,0.100987
f_row_missing_rate,1384,0.0271186,0.040678,0.100987
f_row_missing_rate,1385,0.0271186,0.040678,0.100987
f_row_missing_rate,1386,0.0271186,0.040678,0.100987
f_row_missing_rate,1387,0.0271186,0.040678,0.100987
f_row_missing_rate,1388,0.0338983,0.040678,0.100987
f_row_missing_rate,1389,0.0338983,0.040678,0.100987
f_row_missing_rate,1390,0.040678,0.040678,0.100987
f_row_missing_rate,1391,0.0338983,0.040678,0.100987
f_row_missing_rate,1392,0.0338983,0.040678,0.100987
f_row_missing_rate,1393,0.020339,0.040678,0.100987
f_row_missing_rate,1394,0.0338983,0.040678,0.100987
f_row_missing_rate,1395,0.0271186,0.040678,0.100987
f_row_missing_rate,1396,0.0271186,0.040678,0.100987
f_row_missing_rate,1397,0.0338983,0.040678,0.100987
f_row_missing_rate,1398,0.020339,0.040678,0.100987
f_row_missing_rate,1399,0.020339,0.040678,0.100987
f_row_missing_rate,1400,0.020339,0.040678,0.100987
f_row_missing_rate,1401,0.0338983,0.040678,0.100987
f_row_missing_rate,1402,0.0271186,0.040678,0.100987
f_row_missing_rate,1403,0.0271186,0.040678,0.100987
f_row_missing_rate,1404,0.020339,0.040678,0.100987
f_row_missing_rate,1405,0.040678,0.040678,0.100987
f_row_missing_rate,1406,0.0271186,0.040678,0.100987
f_row_missing_rate,1407,0.0271186,0.040678,0.100987
f_row_missing_rate,1408,0.0135593,0.040678,0.100987
f_row_missing_rate,1409,0.0271186,0.040678,0.100987
f_row_missing_rate,1410,0.0271186,0.040678,0.100987
f_row_missing_rate,1411,0.0271186,0.040678,0.100987
f_row_missing_rate,1412,0.0271186,0.040678,0.100987
f_row_missing_rate,1413,0.020339,0.040678,0.100987
f_row_missing_rate,1414,0.0271186,0.040678,0.100987
f_row_missing_rate,1415,0.0338983,0.040678,0.100987
f_row_missing_rate,1416,0.020339,0.040678,0.100987
f_row_missing_rate,1417,0.0338983,0.040678,0.100987
f_row_missing_rate,1418,0.0135593,0.040678,0.100987
f_row_missing_rate,1419,0.040678,0.040678,0.100987
f_row_missing_rate,1420,0.0338983,0.040678,0.100987
f_row_missing_rate,1421,0.020339,0.040678,0.100987
f_row_missing_rate,1422,0.020339,0.040678,0.100987
f_row_missing_rate,1423,0.0271186,0.040678,0.100987
f_row_missing_rate,1424,0.0542373,0.040678,0.100987
f_row_missing_rate,1425,0.0271186,0.040678,0.100987
f_row_missing_rate,1426,0.0474576,0.040678,0.100987
f_row_missing_rate,1427,0.0338983,0.040678,0.100987
f_row_missing_rate,1428,0.0271186,0.040678,0.100987
f_row_missing_rate,1429,0.0271186,0.040678,0.100987
f_row_missing_rate,1430,0.0542373,0.040678,0.100987
f_row_missing_rate,1431,0.0271186,0.040678,0.100987
f_row_missing_rate,1432,0.0338983,0.040678,0.100987
f_row_missing_rate,1433,0.0271186,0.040678,0.100987
f_row_missing_rate,1434,0.0271186,0.040678,0.100987
f_row_missing_rate,1435,0.0271186,0.040678,0.100987
f_row_missing_rate,1436,0.020339,0.040678,0.100987
f_row_missing_rate,1437,0.0271186,0.040678,0.100987
f_row_missing_rate,1438,0.0271186,0.040678,0.100987
f_row_missing_rate,1439,0.040678,0.040678,0.100987
f_row_missing_rate,1440,0.0271186,0.040678,0.100987
f_row_missing_rate,1441,0.0542373,0.040678,0.100987
f_row_missing_rate,1442,0.0271186,0.040678,0.100987
f_row_missing_rate,1443,0.040678,0.040678,0.100987
f_row_missing_rate,1444,0.020339,0.040678,0.100987
f_row_missing_rate,1445,0.0338983,0.040678,0.100987
f_row_missing_rate,1446,0.0474576,0.040678,0.100987
f_row_missing_rate,1447,0.0338983,0.040678,0.100987
f_row_missing_rate,1448,0.0610169,0.040678,0.100987
f_row_missing_rate,1449,0.0338983,0.040678,0.100987
f_row_missing_rate,1450,0.0677966,0.040678,0.100987
f_row_missing_rate,1451,0.0271186,0.040678,0.100987
f_row_missing_rate,1452,0.020339,0.040678,0.100987
f_row_missing_rate,1453,0.020339,0.040678,0.100987
f_row_missing_rate,1454,0.020339,0.040678,0.100987
f_row_missing_rate,1455,0.00677966,0.040678,0.100987
f_row_missing_rate,1456,0.0135593,0.040678,0.100987
f_row_missing_rate,1457,0.0271186,0.040678,0.100987
f_row_missing_rate,1458,0.0474576,0.040678,0.100987
f_row_missing_rate,1459,0.0745763,0.040678,0.100987
f_row_missing_rate,1460,0.0542373,0.040678,0.100987
f_row_missing_rate,1461,0.0610169,0.040678,0.100987
f_row_missing_rate,1462,0.0271186,0.040678,0.100987
f_row_missing_rate,1463,0.040678,0.040678,0.100987
f_row_missing_rate,1464,0.0271186,0.040678,0.100987
f_row_missing_rate,1465,0.0271186,0.040678,0.100987
f_row_missing_rate,1466,0.020339,0.040678,0.100987
f_row_missing_rate,1467,0.0610169,0.040678,0.100987
f_row_missing_rate,1468,0.020339,0.040678,0.100987
f_row_missing_rate,1469,0.0677966,0.040678,0.100987
f_row_missing_rate,1470,0.0338983,0.040678,0.100987
f_row_missing_rate,1471,0.020339,0.040678,0.100987
f_row_missing_rate,1472,0.020339,0.040678,0.100987
f_row_missing_rate,1473,0.040678,0.040678,0.100987
f_row_missing_rate,1474,0.0338983,0.040678,0.100987
f_row_missing_rate,1475,0.0338983,0.040678,0.100987
f_row_missing_rate,1476,0.0271186,0.040678,0.100987
f_row_missing_rate,1477,0.0271186,0.040678,0.100987
f_row_missing_rate,1478,0.040678,0.040678,0.100987
f_row_missing_rate,1479,0.040678,0.040678,0.100987
f_row_missing_rate,1480,0.0271186,0.040678,0.100987
f_row_missing_rate,1481,0.0135593,0.040678,0.100987
f_row_missing_rate,1482,0.0271186,0.040678,0.100987
f_row_missing_rate,1483,0.040678,0.040678,0.100987
f_row_missing_rate,1484,0.040678,0.040678,0.100987
f_row_missing_rate,1485,0.040678,0.040678,0.100987
f_row_missing_rate,1486,0.0338983,0.040678,0.100987
f_row_missing_rate,1487,0.040678,0.040678,0.100987
f_row_missing_rate,1488,0.0474576,0.040678,0.100987
f_row_missing_rate,1489,0.0271186,0.040678,0.100987
f_row_missing_rate,1490,0.0271186,0.040678,0.100987
f_row_missing_rate,1491,0.0271186,0.040678,0.100987
f_row_missing_rate,1492,0.040678,0.040678,0.100987
