feature,n_unique,dom_frac,cv,missing_rate,n_deviant,dev_fail_rate,enrichment,verdict
s436,1524,0.0044728434504792336,3.667806582435754,0.0012763241863433313,1558,0.06418485237483953,0.9670929199170534,correlated: |r| > 0.95; dropped the more-missing member of the pair
s437,1539,0.0044728434504792336,4.599571264117239,0.0012763241863433313,1558,0.06418485237483953,0.9670929199170534,keep
s438,1495,0.0012779552715654952,0.4011351051749958,0.0012763241863433313,1563,0.06525911708253358,0.9832791968108666,keep
s439,967,0.007028753993610224,0.6235355666801906,0.0012763241863433313,1554,0.064993564993565,0.9792780417780419,keep
s440,1550,0.0012779552715654952,0.5432338096002807,0.0012763241863433313,1563,0.06589891234804862,0.9929191889364634,keep
s441,1557,0.0012779552715654952,0.5352369226310579,0.0012763241863433313,1563,0.06589891234804862,0.9929191889364634,keep
s442,325,0.008301404853128991,0.22966847216478206,0.0006381620931716656,1553,0.06632324533161622,0.9993127445638714,keep
s443,335,0.008939974457215836,0.4900132335345389,0.0006381620931716656,1552,0.0663659793814433,0.9999566316415543,keep
s444,330,0.008939974457215836,0.22644383935461024,0.0006381620931716656,1552,0.06507731958762887,0.9805399980174466,correlated: |r| > 0.95; dropped the more-missing member of the pair
s445,325,0.009578544061302681,0.17375896451966377,0.0006381620931716656,1551,0.06640876853642812,1.0006013490056045,keep
s446,329,0.008301404853128991,0.21828833275538778,0.0006381620931716656,1553,0.0669671603348358,1.009014810045074,keep
s447,338,0.004469987228607918,0.14992147214966367,0.0006381620931716656,1559,0.06606799230275817,0.9954667686386737,keep
s448,317,0.008939974457215836,0.3067122854474628,0.0006381620931716656,1552,0.06701030927835051,1.0096649484536082,keep
s449,326,0.008301404853128991,0.7110941279221688,0.0006381620931716656,1553,0.0669671603348358,1.009014810045074,keep
s450,1,1.0,,0.015315890236119975,0,,,constant: n_unique == 1
s451,1,1.0,,0.015315890236119975,0,,,constant: n_unique == 1
s452,1,1.0,,0.0006381620931716656,0,,,constant: n_unique == 1
s453,1518,0.0019157088122605363,0.1719147339773744,0.0006381620931716656,1563,0.06653870761356366,1.0025591810620602,keep
s454,1550,0.001277139208173691,0.41216192497210236,0.0006381620931716656,1564,0.06649616368286446,1.001918158567775,keep
s455,1555,0.001277139208173691,0.38809750084998035,0.0006381620931716656,1564,0.06649616368286446,1.001918158567775,keep
s456,1527,0.0019157088122605363,0.25803318677983245,0.0006381620931716656,1563,0.06653870761356366,1.0025591810620602,keep
s457,1551,0.001277139208173691,0.6592636133579017,0.0006381620931716656,1564,0.06585677749360613,0.9922843301200078,keep
s458,1547,0.001277139208173691,0.8620867624726409,0.0006381620931716656,1564,0.06585677749360613,0.9922843301200078,keep
s459,1,1.0,,0.0006381620931716656,0,,,constant: n_unique == 1
s460,1518,0.0019157088122605363,0.47406485790077235,0.0006381620931716656,1563,0.06653870761356366,1.0025591810620602,keep
s461,1564,0.001277139208173691,0.4567250056641976,0.0006381620931716656,1564,0.06649616368286446,1.001918158567775,keep
s462,1,1.0,,0.0006381620931716656,0,,,constant: n_unique == 1
s463,1,1.0,,0.0025526483726866626,0,,,constant: n_unique == 1
s464,1,1.0,,0.0025526483726866626,0,,,constant: n_unique == 1
s465,1,1.0,,0.0025526483726866626,0,,,constant: n_unique == 1
s466,1,1.0,,0.0025526483726866626,0,,,constant: n_unique == 1
s467,1,1.0,,0.0025526483726866626,0,,,constant: n_unique == 1
s468,417,0.005758157389635317,1.3873317264647893,0.0025526483726866626,1554,0.06628056628056628,0.9986696861696862,keep
s469,1317,0.1564102564102564,1.0294141859997041,0.004467134652201659,1316,0.07218844984802432,1.087685585690905,keep
s470,1514,0.0012812299807815502,0.5566092839733784,0.0038289725590299937,1559,0.06670942912123155,1.005131494547787,keep
s471,1547,0.0012812299807815502,0.9283899317509402,0.0038289725590299937,1559,0.06670942912123155,1.005131494547787,keep
s472,1552,0.0012812299807815502,1.055538078252796,0.0038289725590299937,1559,0.06670942912123155,1.005131494547787,keep
s473,1560,0.000641025641025641,0.345917708556463,0.004467134652201659,1559,0.06670942912123155,1.005131494547787,keep
s474,1558,0.001282051282051282,0.5695891393884823,0.004467134652201659,1558,0.06675224646983312,1.0057766367137355,keep
s475,1559,0.001282051282051282,0.659534103649068,0.004467134652201659,1558,0.06675224646983312,1.0057766367137355,keep
s476,1526,0.0019218449711723255,0.6125815937730665,0.0038289725590299937,1558,0.06675224646983312,1.0057766367137355,keep
s477,1559,0.0012812299807815502,0.7420760469023241,0.0038289725590299937,1559,0.06670942912123155,1.005131494547787,keep
s478,1537,0.0012812299807815502,1.6275413775910128,0.0038289725590299937,1559,0.06670942912123155,1.005131494547787,keep
s479,2,0.9993593850096092,39.509492530276816,0.0038289725590299937,1,0.0,0.0,near-zero variance: dom_frac > 0.99 or cv < 0.01 or n_unique < 5; deviants not enriched (rescue needs n_deviant >= 5 and enrichment >= 2.0)
s480,1507,0.0019218449711723255,0.803622145636926,0.0038289725590299937,1558,0.06675224646983312,1.0057766367137355,keep
s481,1560,0.0012812299807815502,0.4733039178497521,0.0038289725590299937,1559,0.06670942912123155,1.005131494547787,keep
s482,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s483,1062,0.3123784834737524,0.8825221176495995,0.015315890236119975,1061,0.06314797360980208,0.9514699485246141,keep
s484,1402,0.08943616331821128,0.9336778409700655,0.015315890236119975,1405,0.0711743772241993,1.0724062414453874,keep
s485,1324,0.13998703823720027,0.9899562422790517,0.015315890236119975,1327,0.0640542577241899,0.965125210132746,keep
s486,1358,0.11924821775761503,1.0874055787948205,0.015315890236119975,1359,0.06328182487122884,0.9534867266655346,keep
s487,1039,0.32663642255346725,0.9499444439721626,0.015315890236119975,1039,0.08084696823869104,1.2181461464425853,keep
s488,1199,0.22294232015554116,1.1018240836157234,0.015315890236119975,1199,0.07339449541284404,1.1058574453069867,keep
s489,1314,0.14841218405703174,0.7147815483451762,0.015315890236119975,1314,0.06012176560121765,0.9058731413183468,keep
s490,1344,0.1270252754374595,0.8378842163760054,0.015315890236119975,1347,0.07126948775055679,1.0738393010107932,keep
s491,1562,0.001277139208173691,0.35145453628088996,0.0006381620931716656,1564,0.06649616368286446,1.001918158567775,keep
s492,472,0.00707395498392283,0.5012061745423959,0.007657945118059987,1544,0.0667098445595855,1.005137754085293,keep
s493,226,0.004424778761061947,0.21530712192642837,0.8557753669432036,225,0.04888888888888889,0.7366239316239317,missing: NaN fraction > 0.5
s494,572,0.007019783024888321,0.3849527393251983,0.0,1556,0.06683804627249357,1.0070694087403598,keep
s495,894,0.004467134652201659,6.916467834279714,0.0,1560,0.06666666666666667,1.0044871794871795,keep
s496,964,0.003190810465858328,0.47886352804467863,0.0,1562,0.06658130601792574,1.003201024327785,keep
s497,1510,0.0013192612137203166,0.8244047306177759,0.03254626675175495,1514,0.06803170409511229,1.0250546184330862,keep
s498,1509,0.0013192612137203166,0.41930753924012293,0.03254626675175495,1514,0.06803170409511229,1.0250546184330862,keep
s499,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s500,703,0.544408945686901,1.2339530580776357,0.0012763241863433313,713,0.0546984572230014,0.8241584852734923,keep
s501,648,0.5808306709265175,1.340366689005149,0.0012763241863433313,656,0.06707317073170732,1.010612101313321,keep
s502,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s503,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s504,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s505,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s506,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s507,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s508,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s509,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s510,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s511,1498,0.0025559105431309905,0.6759211653001287,0.0012763241863433313,1561,0.06662395900064061,1.0038436899423446,keep
s512,586,0.5239616613418531,1.1945261589550364,0.0012763241863433313,745,0.07785234899328859,1.1730252968508004,keep
s513,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s514,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s515,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s516,1,1.0,,0.0038289725590299937,0,,,constant: n_unique == 1
s517,498,0.007285974499089253,15.884393411087652,0.6496490108487556,545,0.05321100917431193,0.8017466478475653,missing: NaN fraction > 0.5
s518,543,0.00546448087431694,2.8125005975850677,0.6496490108487556,546,0.054945054945054944,0.8278740490278952,missing: NaN fraction > 0.5
s519,542,0.0036429872495446266,2.6108427098986353,0.6496490108487556,547,0.054844606946983544,0.8263605681338771,missing: NaN fraction > 0.5
s520,836,0.011737089201877934,1.3483822231208367,0.4562858966177409,842,0.08432304038004751,1.270521194957062,keep
s521,1536,0.0012763241863433313,2.115121615460483,0.0,1565,0.06645367412140575,1.0012779552715656,keep
s522,9,0.9865985960433951,8.88219532869969,0.0,21,0.14285714285714285,2.1524725274725274,keep
s523,1562,0.0012763241863433313,0.482347720334331,0.0,1565,0.06645367412140575,1.0012779552715656,keep
s524,1040,0.0038289725590299937,9.13772480503699,0.0,1561,0.06662395900064061,1.0038436899423446,keep
s525,1543,0.0012763241863433313,3.6329478809449034,0.0,1565,0.06645367412140575,1.0012779552715656,keep
s526,1526,0.0012961762799740765,0.7050520878075841,0.015315890236119975,1541,0.06748864373783257,1.0168721609344582,keep
s527,1514,0.0019144862795149968,0.6639804317277271,0.0,1564,0.06585677749360613,0.9922843301200078,keep
s528,1549,0.0012763241863433313,0.2953066223034272,0.0,1565,0.06645367412140575,1.0012779552715656,keep
s529,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s530,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s531,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s532,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s533,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s534,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s535,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s536,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s537,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s538,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s539,1,1.0,,0.00574345883854499,0,,,constant: n_unique == 1
s540,333,0.010262989095574085,0.4129255255907728,0.005105296745373325,1543,0.06675307841866494,1.005789171942769,keep
s541,336,0.006414368184733804,0.3767334480587059,0.005105296745373325,1549,0.06649451258876694,1.001893281024979,keep
s542,336,0.006414368184733804,0.3013408104243548,0.005105296745373325,1549,0.06649451258876694,1.001893281024979,keep
s543,102,0.48690095846645365,0.02460927919426144,0.0012763241863433313,803,0.0460772104607721,0.694259507615672,keep
s544,71,0.49009584664536743,0.1810376002793463,0.0012763241863433313,798,0.043859649122807015,0.6608468286099864,correlated: |r| > 0.95; dropped the more-missing member of the pair
s545,21,0.5246006389776358,0.11777459139110551,0.0012763241863433313,744,0.0456989247311828,0.6885597601323409,keep
s546,273,0.47987220447284346,0.1728385998053535,0.0012763241863433313,814,0.045454545454545456,0.6848776223776224,keep
s547,1047,0.10864575363427698,0.37423477366869423,0.16592214422463306,1165,0.06523605150214593,0.9829316606140641,keep
s548,1023,0.10864575363427698,0.012548461004527313,0.16592214422463306,1165,0.06523605150214593,0.9829316606140641,keep
s549,964,0.11017597551644988,0.04480086022539023,0.16592214422463306,1163,0.06534823731728288,0.984621998809445,keep
s550,1048,0.10864575363427698,1.0152117378617984,0.16592214422463306,1165,0.06523605150214593,0.9829316606140641,correlated: |r| > 0.95; dropped the more-missing member of the pair
s551,747,0.10941086457536343,0.2919451354002151,0.16592214422463306,1164,0.06529209621993128,0.9837761036214645,correlated: |r| > 0.95; dropped the more-missing member of the pair
s552,213,0.11859219586840092,1.105959635060519,0.16592214422463306,1152,0.06597222222222222,0.9940237713675214,correlated: |r| > 0.95; dropped the more-missing member of the pair
s553,973,0.10864575363427698,0.9983470829585355,0.16592214422463306,1165,0.06523605150214593,0.9829316606140641,keep
s554,1077,0.10864575363427698,0.2846162100088691,0.16592214422463306,1165,0.06523605150214593,0.9829316606140641,correlated: |r| > 0.95; dropped the more-missing member of the pair
s555,1000,0.10864575363427698,1.1890065087818955,0.16592214422463306,1165,0.06523605150214593,0.9829316606140641,correlated: |r| > 0.95; dropped the more-missing member of the pair
s556,1085,0.10864575363427698,0.6096911432289596,0.16592214422463306,1165,0.06523605150214593,0.9829316606140641,keep
s557,1070,0.10864575363427698,0.3035421875256879,0.16592214422463306,1165,0.06523605150214593,0.9829316606140641,keep
s558,1062,0.10864575363427698,1.1524046588716121,0.16592214422463306,1165,0.06523605150214593,0.9829316606140641,keep
s559,365,0.016602809706257982,0.08428018457285451,0.0006381620931716656,1540,0.06298701298701298,0.9490447052947052,keep
s560,399,0.011494252873563218,0.6183199751700899,0.0006381620931716656,1548,0.0665374677002584,1.002540498906778,correlated: |r| > 0.95; dropped the more-missing member of the pair
s561,345,0.0140485312899106,0.7119738881859169,0.0006381620931716656,1544,0.06541450777202072,0.9856205161418892,keep
s562,414,0.010855683269476373,0.5893172491787639,0.0006381620931716656,1549,0.06520335700451904,0.9824390425584745,keep
s563,873,0.30602782071097373,0.02904348371163058,0.1742182514358647,898,0.066815144766147,1.0067243446976188,keep
s564,785,0.30602782071097373,0.17915018426355103,0.1742182514358647,898,0.066815144766147,1.0067243446976188,keep
s565,581,0.30602782071097373,0.40862522626445447,0.1742182514358647,898,0.066815144766147,1.0067243446976188,correlated: |r| > 0.95; dropped the more-missing member of the pair
s566,753,0.30602782071097373,0.5571226576661176,0.1742182514358647,898,0.066815144766147,1.0067243446976188,correlated: |r| > 0.95; dropped the more-missing member of the pair
s567,887,0.30602782071097373,0.39556213279375524,0.1742182514358647,898,0.066815144766147,1.0067243446976188,correlated: |r| > 0.95; dropped the more-missing member of the pair
s568,619,0.30602782071097373,0.5452307165002562,0.1742182514358647,898,0.066815144766147,1.0067243446976188,keep
s569,887,0.30602782071097373,0.40639263430195227,0.1742182514358647,898,0.066815144766147,1.0067243446976188,keep
s570,897,0.30602782071097373,0.4836372756742289,0.1742182514358647,898,0.066815144766147,1.0067243446976188,keep
s571,814,0.01021059349074665,0.03298578092552252,0.0,1551,0.0670535138620245,1.0103159252095424,keep
s572,811,0.01021059349074665,0.13089118456034834,0.0,1551,0.0670535138620245,1.0103159252095424,keep
s573,518,0.012763241863433313,3.033538864103841,0.0,1547,0.06658047834518423,1.0031885535279201,correlated: |r| > 0.95; dropped the more-missing member of the pair
s574,754,0.010848755583918315,0.7189002533597936,0.0,1550,0.06709677419354838,1.0109677419354839,correlated: |r| > 0.95; dropped the more-missing member of the pair
s575,830,0.01021059349074665,2.9381384932482772,0.0,1551,0.0670535138620245,1.0103159252095424,correlated: |r| > 0.95; dropped the more-missing member of the pair
s576,599,0.012125079770261647,0.6472993375490224,0.0,1548,0.0665374677002584,1.002540498906778,keep
s577,820,0.01021059349074665,3.041362261098647,0.0,1551,0.0670535138620245,1.0103159252095424,keep
s578,851,0.01021059349074665,0.7502099968469953,0.0,1551,0.0670535138620245,1.0103159252095424,keep
s579,322,0.009708737864077669,0.5427040142500186,0.6056158264199106,612,0.0718954248366013,1.0832704876822523,missing: NaN fraction > 0.5
s580,260,0.016181229773462782,0.5728133112219863,0.6056158264199106,608,0.07236842105263158,1.090397267206478,missing: NaN fraction > 0.5
s581,120,0.02912621359223301,0.5774670123856274,0.6056158264199106,600,0.07166666666666667,1.079823717948718,missing: NaN fraction > 0.5
s582,611,0.012944983818770227,0.8936695418498504,0.6056158264199106,610,0.07213114754098361,1.0868221941992435,missing: NaN fraction > 0.5
s583,171,0.017241379310344827,0.0068073408994131605,0.0006381620931716656,1539,0.06627680311890838,0.9986129854550907,near-zero variance: dom_frac > 0.99 or cv < 0.01 or n_unique < 5; deviants not enriched (rescue needs n_deviant >= 5 and enrichment >= 2.0)
s584,227,0.014687100893997445,1.1215693088648626,0.0006381620931716656,1543,0.0661049902786779,0.9960242285258488,correlated: |r| > 0.95; dropped the more-missing member of the pair
s585,68,0.05810983397190294,0.9672156134592105,0.0006381620931716656,1475,0.0671186440677966,1.0112972620599738,correlated: |r| > 0.95; dropped the more-missing member of the pair
s586,1502,0.0019157088122605363,1.166308883204348,0.0006381620931716656,1563,0.06589891234804862,0.9929191889364634,keep
s587,322,0.017879948914431672,0.5759124264065166,0.0006381620931716656,1538,0.06762028608582575,1.0188556566970093,keep
s588,260,0.022988505747126436,0.5346031320450662,0.0006381620931716656,1530,0.06601307189542484,0.9946392659627954,correlated: |r| > 0.95; dropped the more-missing member of the pair
s589,120,0.03065134099616858,0.5426633772236857,0.0006381620931716656,1518,0.06785243741765482,1.0223535522448568,keep
s590,611,0.020434227330779056,0.9420272591098574,0.0006381620931716656,1534,0.06584093872229466,0.9920456824791897,keep
