feature,t,value,mr,ewma,ewma_lcl,ewma_ucl,r1,r2,r3,r4
s112,317,,,230.784,229.902,231.665,False,False,False,False
s112,318,,,230.784,229.902,231.665,False,False,False,False
s112,319,,,230.784,229.902,231.665,False,False,False,False
s112,320,,,230.784,229.902,231.665,False,False,False,False
s112,321,,,230.784,229.902,231.665,False,False,False,False
s112,322,,,230.784,229.902,231.665,False,False,False,False
s112,323,,,230.784,229.902,231.665,False,False,False,False
s112,324,,,230.784,229.902,231.665,False,False,False,False
s112,325,,,230.784,229.902,231.665,False,False,False,False
s112,326,,,230.784,229.902,231.665,False,False,False,False
s112,327,,,230.784,229.902,231.665,False,False,False,False
s112,328,,,230.784,229.902,231.665,False,False,False,False
s112,329,,,230.784,229.902,231.665,False,False,False,False
s112,330,,,230.784,229.902,231.665,False,False,False,False
s112,331,,,230.784,229.902,231.665,False,False,False,False
s112,332,,,230.784,229.902,231.665,False,False,False,False
s112,333,,,230.784,229.902,231.665,False,False,False,False
s112,334,,,230.784,229.902,231.665,False,False,False,False
s112,335,,,230.784,229.902,231.665,False,False,False,False
s112,336,,,230.784,229.902,231.665,False,False,False,False
s112,337,,,230.784,229.902,231.665,False,False,False,False
s112,338,,,230.784,229.902,231.665,False,False,False,False
s112,339,,,230.784,229.902,231.665,False,False,False,False
s112,340,,,230.784,229.902,231.665,False,False,False,False
s112,341,,,230.784,229.902,231.665,False,False,False,False
s112,342,,,230.784,229.902,231.665,False,False,False,False
s112,343,,,230.784,229.902,231.665,False,False,False,False
s112,344,,,230.784,229.902,231.665,False,False,False,False
s112,345,,,230.784,229.902,231.665,False,False,False,False
s112,346,,,230.784,229.902,231.665,False,False,False,False
s112,347,,,230.784,229.902,231.665,False,False,False,False
s112,348,,,230.784,229.902,231.665,False,False,False,False
s112,349,,,230.784,229.902,231.665,False,False,False,False
s112,350,,,230.784,229.902,231.665,False,False,False,False
s112,351,,,230.784,229.902,231.665,False,False,False,False
s112,352,,,230.784,229.902,231.665,False,False,False,False
s112,353,,,230.784,229.902,231.665,False,False,False,False
s112,354,,,230.784,229.902,231.665,False,False,False,False
s112,355,,,230.784,229.902,231.665,False,False,False,False
s112,356,,,230.784,229.902,231.665,False,False,False,False
s112,357,,,230.784,229.902,231.665,False,False,False,False
s112,358,,,230.784,229.902,231.665,False,False,False,False
s112,359,,,230.784,229.902,231.665,False,False,False,False
s112,360,,,230.784,229.902,231.665,False,False,False,False
s112,361,,,230.784,229.902,231.665,False,False,False,False
s112,362,,,230.784,229.902,231.665,False,False,False,False
s112,363,,,230.784,229.902,231.665,False,False,False,False
s112,364,,,230.784,229.902,231.665,False,False,False,False
s112,365,,,230.784,229.902,231.665,False,False,False,False
s112,366,,,230.784,229.902,231.665,False,False,False,False
s112,367,,,230.784,229.902,231.665,False,False,False,False
s112,368,,,230.784,229.902,231.665,False,False,False,False
s112,369,,,230.784,229.902,231.665,False,False,False,False
s112,370,,,230.784,229.902,231.665,False,False,False,False
s112,371,,,230.784,229.902,231.665,False,False,False,False
s112,372,,,230.784,229.902,231.665,False,False,False,False
s112,373,,,230.784,229.902,231.665,False,False,False,False
s112,374,,,230.784,229.902,231.665,False,False,False,False
s112,375,,,230.784,229.902,231.665,False,False,False,False
s112,376,,,230.784,229.902,231.665,False,False,False,False
s112,377,,,230.784,229.902,231.665,False,False,False,False
s112,378,,,230.784,229.902,231.665,False,False,False,False
s112,379,,,230.784,229.902,231.665,False,False,False,False
s112,380,,,230.784,229.902,231.665,False,False,False,False
s112,381,,,230.784,229.902,231.665,False,False,False,False
s112,382,,,230.784,229.902,231.665,False,False,False,False
s112,383,,,230.784,229.902,231.665,False,False,False,False
s112,384,,,230.784,229.902,231.665,False,False,False,False
s112,385,,,230.784,229.902,231.665,False,False,False,False
s112,386,,,230.784,229.902,231.665,False,False,False,False
s112,387,,,230.784,229.902,231.665,False,False,False,False
s112,388,,,230.784,229.902,231.665,False,False,False,False
s112,389,,,230.784,229.902,231.665,False,False,False,False
s112,390,,,230.784,229.902,231.665,False,False,False,False
s112,391,,,230.784,229.902,231.665,False,False,False,False
s112,392,,,230.784,229.902,231.665,False,False,False,False
s112,393,,,230.784,229.902,231.665,False,False,False,False
s112,394,,,230.784,229.902,231.665,False,False,False,False
s112,395,,,230.784,229.902,231.665,False,False,False,False
s112,396,,,230.784,229.902,231.665,False,False,False,False
s112,397,,,230.784,229.902,231.665,False,False,False,False
s112,398,,,230.784,229.902,231.665,False,False,False,False
s112,399,,,230.784,229.902,231.665,False,False,False,False
s112,400,,,230.784,229.902,231.665,False,False,False,False
s112,401,,,230.784,229.902,231.665,False,False,False,False
s112,402,,,230.784,229.902,231.665,False,False,False,False
s112,403,,,230.784,229.902,231.665,False,False,False,False
s112,404,,,230.784,229.902,231.665,False,False,False,False
s112,405,,,230.784,229.902,231.665,False,False,False,False
s112,406,,,230.784,229.902,231.665,False,False,False,False
s112,407,,,230.784,229.902,231.665,False,False,False,False
s112,408,,,230.784,229.902,231.665,False,False,False,False
s112,409,,,230.784,229.902,231.665,False,False,False,False
s112,410,,,230.784,229.902,231.665,False,False,False,False
s112,411,,,230.784,229.902,231.665,False,False,False,False
s112,412,,,230.784,229.902,231.665,False,False,False,False
s112,413,,,230.784,229.902,231.665,False,False,False,False
s112,414,,,230.784,229.902,231.665,False,False,False,False
s112,415,,,230.784,229.902,231.665,False,False,False,False
s112,416,,,230.784,229.902,231.665,False,False,False,False
s112,417,,,230.784,229.902,231.665,False,False,False,False
s112,418,,,230.784,229.902,231.665,False,False,False,False
s112,419,,,230.784,229.902,231.665,False,False,False,False
s112,420,,,230.784,229.902,231.665,False,False,False,False
s112,421,,,230.784,229.902,231.665,False,False,False,False
s112,422,,,230.784,229.902,231.665,False,False,False,False
s112,423,,,230.784,229.902,231.665,False,False,False,False
s112,424,,,230.784,229.902,231.665,False,False,False,False
s112,425,,,230.784,229.902,231.665,False,False,False,False
s112,426,,,230.784,229.902,231.665,False,False,False,False
s112,427,,,230.784,229.902,231.665,False,False,False,False
s112,428,,,230.784,229.902,231.665,False,False,False,False
s112,429,,,230.784,229.902,231.665,False,False,False,False
s112,430,,,230.784,229.902,231.665,False,False,False,False
s112,431,,,230.784,229.902,231.665,False,False,False,False
s112,432,,,230.784,229.902,231.665,False,False,False,False
s112,433,,,230.784,229.902,231.665,False,False,False,False
s112,434,,,230.784,229.902,231.665,False,False,False,False
s112,435,,,230.784,229.902,231.665,False,False,False,False
s112,436,,,230.784,229.902,231.665,False,False,False,False
s112,437,,,230.784,229.902,231.665,False,False,False,False
s112,438,,,230.784,229.902,231.665,False,False,False,False
s112,439,,,230.784,229.902,231.665,False,False,False,False
s112,440,,,230.784,229.902,231.665,False,False,False,False
s112,441,,,230.784,229.902,231.665,False,False,False,False
s112,442,,,230.784,229.902,231.665,False,False,False,False
s112,443,,,230.784,229.902,231.665,False,False,False,False
s112,444,,,230.784,229.902,231.665,False,False,False,False
s112,445,,,230.784,229.902,231.665,False,False,False,False
s112,446,,,230.784,229.902,231.665,False,False,False,False
s112,447,,,230.784,229.902,231.665,False,False,False,False
s112,448,,,230.784,229.902,231.665,False,False,False,False
s112,449,,,230.784,229.902,231.665,False,False,False,False
s112,450,,,230.784,229.902,231.665,False,False,False,False
s112,451,,,230.784,229.902,231.665,False,False,False,False
s112,452,,,230.784,229.902,231.665,False,False,False,False
s112,453,,,230.784,229.902,231.665,False,False,False,False
s112,454,,,230.784,229.902,231.665,False,False,False,False
s112,455,,,230.784,229.902,231.665,False,False,False,False
s112,456,,,230.784,229.902,231.665,False,False,False,False
s112,457,,,230.784,229.902,231.665,False,False,False,False
s112,458,,,230.784,229.902,231.665,False,False,False,False
s112,459,,,230.784,229.902,231.665,False,False,False,False
s112,460,,,230.784,229.902,231.665,False,False,False,False
s112,461,,,230.784,229.902,231.665,False,False,False,False
s112,462,,,230.784,229.902,231.665,False,False,False,False
s112,463,,,230.784,229.902,231.665,False,False,False,False
s112,464,,,230.784,229.902,231.665,False,False,False,False
s112,465,,,230.784,229.902,231.665,False,False,False,False
s112,466,,,230.784,229.902,231.665,False,False,False,False
s112,467,,,230.784,229.902,231.665,False,False,False,False
s112,468,,,230.784,229.902,231.665,False,False,False,False
s112,469,,,230.784,229.902,231.665,False,False,False,False
s112,470,,,230.784,229.902,231.665,False,False,False,False
s112,471,,,230.784,229.902,231.665,False,False,False,False
s112,472,,,230.784,229.902,231.665,False,False,False,False
s112,473,,,230.784,229.902,231.665,False,False,False,False
s112,474,,,230.784,229.902,231.665,False,False,False,False
s112,475,,,230.784,229.902,231.665,False,False,False,False
s112,476,,,230.784,229.902,231.665,False,False,False,False
s112,477,,,230.784,229.902,231.665,False,False,False,False
s112,478,,,230.784,229.902,231.665,False,False,False,False
s112,479,,,230.784,229.902,231.665,False,False,False,False
s112,480,,,230.784,229.902,231.665,False,False,False,False
s112,481,,,230.784,229.902,231.665,False,False,False,False
s112,482,,,230.784,229.902,231.665,False,False,False,False
s112,483,,,230.784,229.902,231.665,False,False,False,False
s112,484,,,230.784,229.902,231.665,False,False,False,False
s112,485,,,230.784,229.902,231.665,False,False,False,False
s112,486,,,230.784,229.902,231.665,False,False,False,False
s112,487,,,230.784,229.902,231.665,False,False,False,False
s112,488,,,230.784,229.902,231.665,False,False,False,False
s112,489,,,230.784,229.902,231.665,False,False,False,False
s112,490,,,230.784,229.902,231.665,False,False,False,False
s112,491,,,230.784,229.902,231.665,False,False,False,False
s112,492,,,230.784,229.902,231.665,False,False,False,False
s112,493,,,230.784,229.902,231.665,False,False,False,False
s112,494,,,230.784,229.902,231.665,False,False,False,False
s112,495,,,230.784,229.902,231.665,False,False,False,False
s112,496,,,230.784,229.902,231.665,False,False,False,False
s112,497,,,230.784,229.902,231.665,False,False,False,False
s112,498,,,230.784,229.902,231.665,False,False,False,False
s112,499,,,230.784,229.902,231.665,False,False,False,False
s112,500,,,230.784,229.902,231.665,False,False,False,False
s112,501,,,230.784,229.902,231.665,False,False,False,False
s112,502,,,230.784,229.902,231.665,False,False,False,False
s112,503,,,230.784,229.902,231.665,False,False,False,False
s112,504,,,230.784,229.902,231.665,False,False,False,False
s112,505,,,230.784,229.902,231.665,False,False,False,False
s112,506,,,230.784,229.902,231.665,False,False,False,False
s112,507,,,230.784,229.902,231.665,False,False,False,False
s112,508,,,230.784,229.902,231.665,False,False,False,False
s112,509,,,230.784,229.902,231.665,False,False,False,False
s112,510,,,230.784,229.902,231.665,False,False,False,False
s112,511,,,230.784,229.902,231.665,False,False,False,False
s112,512,,,230.784,229.902,231.665,False,False,False,False
s112,513,,,230.784,229.902,231.665,False,False,False,False
s112,514,,,230.784,229.902,231.665,False,False,False,False
s112,515,,,230.784,229.902,231.665,False,False,False,False
s112,516,,,230.784,229.902,231.665,False,False,False,False
s112,517,,,230.784,229.902,231.665,False,False,False,False
s112,518,,,230.784,229.902,231.665,False,False,False,False
s112,519,,,230.784,229.902,231.665,False,False,False,False
s112,520,,,230.784,229.902,231.665,False,False,False,False
s112,521,,,230.784,229.902,231.665,False,False,False,False
s112,522,,,230.784,229.902,231.665,False,False,False,False
s112,523,,,230.784,229.902,231.665,False,False,False,False
s112,524,,,230.784,229.902,231.665,False,False,False,False
s112,525,,,230.784,229.902,231.665,False,False,False,False
s112,526,,,230.784,229.902,231.665,False,False,False,False
s112,527,,,230.784,229.902,231.665,False,False,False,False
s112,528,,,230.784,229.902,231.665,False,False,False,False
s112,529,,,230.784,229.902,231.665,False,False,False,False
s112,530,,,230.784,229.902,231.665,False,False,False,False
s112,531,,,230.784,229.902,231.665,False,False,False,False
s112,532,,,230.784,229.902,231.665,False,False,False,False
s112,533,,,230.784,229.902,231.665,False,False,False,False
s112,534,,,230.784,229.902,231.665,False,False,False,False
s112,535,,,230.784,229.902,231.665,False,False,False,False
s112,536,,,230.784,229.902,231.665,False,False,False,False
s112,537,,,230.784,229.902,231.665,False,False,False,False
s112,538,,,230.784,229.902,231.665,False,False,False,False
s112,539,,,230.784,229.902,231.665,False,False,False,False
s112,540,,,230.784,229.902,231.665,False,False,False,False
s112,541,,,230.784,229.902,231.665,False,False,False,False
s112,542,,,230.784,229.902,231.665,False,False,False,False
s112,543,,,230.784,229.902,231.665,False,False,False,False
s112,544,,,230.784,229.902,231.665,False,False,False,False
s112,545,,,230.784,229.902,231.665,False,False,False,False
s112,546,,,230.784,229.902,231.665,False,False,False,False
s112,547,,,230.784,229.902,231.665,False,False,False,False
s112,548,,,230.784,229.902,231.665,False,False,False,False
s112,549,,,230.784,229.902,231.665,False,False,False,False
s112,550,,,230.784,229.902,231.665,False,False,False,False
s112,551,,,230.784,229.902,231.665,False,False,False,False
s112,552,,,230.784,229.902,231.665,False,False,False,False
s112,553,,,230.784,229.902,231.665,False,False,False,False
s112,554,,,230.784,229.902,231.665,False,False,False,False
s112,555,,,230.784,229.902,231.665,False,False,False,False
s112,556,,,230.784,229.902,231.665,False,False,False,False
s112,557,,,230.784,229.902,231.665,False,False,False,False
s112,558,,,230.784,229.902,231.665,False,False,False,False
s112,559,,,230.784,229.902,231.665,False,False,False,False
s112,560,,,230.784,229.902,231.665,False,False,False,False
s112,561,,,230.784,229.902,231.665,False,False,False,False
s112,562,,,230.784,229.902,231.665,False,False,False,False
s112,563,,,230.784,229.902,231.665,False,False,False,False
s112,564,,,230.784,229.902,231.665,False,False,False,False
s112,565,,,230.784,229.902,231.665,False,False,False,False
s112,566,,,230.784,229.902,231.665,False,False,False,False
s112,567,,,230.784,229.902,231.665,False,False,False,False
s112,568,,,230.784,229.902,231.665,False,False,False,False
s112,569,,,230.784,229.902,231.665,False,False,False,False
s112,570,,,230.784,229.902,231.665,False,False,False,False
s112,571,,,230.784,229.902,231.665,False,False,False,False
s112,572,,,230.784,229.902,231.665,False,False,False,False
s112,573,,,230.784,229.902,231.665,False,False,False,False
s112,574,,,230.784,229.902,231.665,False,False,False,False
s112,575,,,230.784,229.902,231.665,False,False,False,False
s112,576,,,230.784,229.902,231.665,False,False,False,False
s112,577,,,230.784,229.902,231.665,False,False,False,False
s112,578,,,230.784,229.902,231.665,False,False,False,False
s112,579,,,230.784,229.902,231.665,False,False,False,False
s112,580,,,230.784,229.902,231.665,False,False,False,False
s112,581,,,230.784,229.902,231.665,False,False,False,False
s112,582,,,230.784,229.902,231.665,False,False,False,False
s112,583,,,230.784,229.902,231.665,False,False,False,False
s112,584,,,230.784,229.902,231.665,False,False,False,False
s112,585,,,230.784,229.902,231.665,False,False,False,False
s112,586,,,230.784,229.902,231.665,False,False,False,False
s112,587,,,230.784,229.902,231.665,False,False,False,False
s112,588,,,230.784,229.902,231.665,False,False,False,False
s112,589,,,230.784,229.902,231.665,False,False,False,False
s112,590,,,230.784,229.902,231.665,False,False,False,False
s112,591,,,230.784,229.902,231.665,False,False,False,False
s112,592,,,230.784,229.902,231.665,False,False,False,False
s112,593,,,230.784,229.902,231.665,False,False,False,False
s112,594,,,230.784,229.902,231.665,False,False,False,False
s112,595,,,230.784,229.902,231.665,False,False,False,False
s112,596,,,230.784,229.902,231.665,False,False,False,False
s112,597,,,230.784,229.902,231.665,False,False,False,False
s112,598,,,230.784,229.902,231.665,False,False,False,False
s112,599,,,230.784,229.902,231.665,False,False,False,False
s112,600,,,230.784,229.902,231.665,False,False,False,False
s112,601,,,230.784,229.902,231.665,False,False,False,False
s112,602,,,230.784,229.902,231.665,False,False,False,False
s112,603,,,230.784,229.902,231.665,False,False,False,False
s112,604,,,230.784,229.902,231.665,False,False,False,False
s112,605,,,230.784,229.902,231.665,False,False,False,False
s112,606,,,230.784,229.902,231.665,False,False,False,False
s112,607,,,230.784,229.902,231.665,False,False,False,False
s112,608,,,230.784,229.902,231.665,False,False,False,False
s112,609,,,230.784,229.902,231.665,False,False,False,False
s112,610,,,230.784,229.902,231.665,False,False,False,False
s112,611,,,230.784,229.902,231.665,False,False,False,False
s112,612,,,230.784,229.902,231.665,False,False,False,False
s112,613,,,230.784,229.902,231.665,False,False,False,False
s112,614,,,230.784,229.902,231.665,False,False,False,False
s112,615,,,230.784,229.902,231.665,False,False,False,False
s112,616,,,230.784,229.902,231.665,False,False,False,False
s112,617,,,230.784,229.902,231.665,False,False,False,False
s112,618,,,230.784,229.902,231.665,False,False,False,False
s112,619,,,230.784,229.902,231.665,False,False,False,False
s112,620,,,230.784,229.902,231.665,False,False,False,False
s112,621,,,230.784,229.902,231.665,False,False,False,False
s112,622,,,230.784,229.902,231.665,False,False,False,False
s112,623,,,230.784,229.902,231.665,False,False,False,False
s112,624,,,230.784,229.902,231.665,False,False,False,False
s112,625,,,230.784,229.902,231.665,False,False,False,False
s112,626,,,230.784,229.902,231.665,False,False,False,False
s112,627,,,230.784,229.902,231.665,False,False,False,False
s112,628,,,230.784,229.902,231.665,False,False,False,False
s112,629,,,230.784,229.902,231.665,False,False,False,False
s112,630,,,230.784,229.902,231.665,False,False,False,False
s112,631,,,230.784,229.902,231.665,False,False,False,False
s112,632,,,230.784,229.902,231.665,False,False,False,False
s112,633,,,230.784,229.902,231.665,False,False,False,False
s112,634,,,230.784,229.902,231.665,False,False,False,False
s112,635,,,230.784,229.902,231.665,False,False,False,False
s112,636,,,230.784,229.902,231.665,False,False,False,False
s112,637,,,230.784,229.902,231.665,False,False,False,False
s112,638,,,230.784,229.902,231.665,False,False,False,False
s112,639,,,230.784,229.902,231.665,False,False,False,False
s112,640,,,230.784,229.902,231.665,False,False,False,False
s112,641,,,230.784,229.902,231.665,False,False,False,False
s112,642,,,230.784,229.902,231.665,False,False,False,False
s112,643,,,230.784,229.902,231.665,False,False,False,False
s112,644,,,230.784,229.902,231.665,False,False,False,False
s112,645,,,230.784,229.902,231.665,False,False,False,False
s112,646,,,230.784,229.902,231.665,False,False,False,False
s112,647,,,230.784,229.902,231.665,False,False,False,False
s112,648,,,230.784,229.902,231.665,False,False,False,False
s112,649,,,230.784,229.902,231.665,False,False,False,False
s112,650,,,230.784,229.902,231.665,False,False,False,False
s112,651,,,230.784,229.902,231.665,False,False,False,False
s112,652,,,230.784,229.902,231.665,False,False,False,False
s112,653,,,230.784,229.902,231.665,False,False,False,False
s112,654,,,230.784,229.902,231.665,False,False,False,False
s112,655,,,230.784,229.902,231.665,False,False,False,False
s112,656,,,230.784,229.902,231.665,False,False,False,False
s112,657,,,230.784,229.902,231.665,False,False,False,False
s112,658,,,230.784,229.902,231.665,False,False,False,False
s112,659,,,230.784,229.902,231.665,False,False,False,False
s112,660,,,230.784,229.902,231.665,False,False,False,False
s112,661,,,230.784,229.902,231.665,False,False,False,False
s112,662,,,230.784,229.902,231.665,False,False,False,False
s112,663,,,230.784,229.902,231.665,False,False,False,False
s112,664,,,230.784,229.902,231.665,False,False,False,False
s112,665,,,230.784,229.902,231.665,False,False,False,False
s112,666,,,230.784,229.902,231.665,False,False,False,False
s112,667,,,230.784,229.902,231.665,False,False,False,False
s112,668,,,230.784,229.902,231.665,False,False,False,False
s112,669,,,230.784,229.902,231.665,False,False,False,False
s112,670,,,230.784,229.902,231.665,False,False,False,False
s112,671,,,230.784,229.902,231.665,False,False,False,False
s112,672,,,230.784,229.902,231.665,False,False,False,False
s112,673,,,230.784,229.902,231.665,False,False,False,False
s112,674,,,230.784,229.902,231.665,False,False,False,False
s112,675,,,230.784,229.902,231.665,False,False,False,False
s112,676,,,230.784,229.902,231.665,False,False,False,False
s112,677,,,230.784,229.902,231.665,False,False,False,False
s112,678,,,230.784,229.902,231.665,False,False,False,False
s112,679,,,230.784,229.902,231.665,False,False,False,False
s112,680,,,230.784,229.902,231.665,False,False,False,False
s112,681,,,230.784,229.902,231.665,False,False,False,False
s112,682,,,230.784,229.902,231.665,False,False,False,False
s112,683,,,230.784,229.902,231.665,False,False,False,False
s112,684,,,230.784,229.902,231.665,False,False,False,False
s112,685,,,230.784,229.902,231.665,False,False,False,False
s112,686,,,230.784,229.902,231.665,False,False,False,False
s112,687,,,230.784,229.902,231.665,False,False,False,False
s112,688,,,230.784,229.902,231.665,False,False,False,False
s112,689,,,230.784,229.902,231.665,False,False,False,False
s112,690,,,230.784,229.902,231.665,False,False,False,False
s112,691,,,230.784,229.902,231.665,False,False,False,False
s112,692,,,230.784,229.902,231.665,False,False,False,False
s112,693,,,230.784,229.902,231.665,False,False,False,False
s112,694,,,230.784,229.902,231.665,False,False,False,False
s112,695,,,230.784,229.902,231.665,False,False,False,False
s112,696,,,230.784,229.902,231.665,False,False,False,False
s112,697,,,230.784,229.902,231.665,False,False,False,False
s112,698,,,230.784,229.902,231.665,False,False,False,False
s112,699,,,230.784,229.902,231.665,False,False,False,False
s112,700,,,230.784,229.902,231.665,False,False,False,False
s112,701,,,230.784,229.902,231.665,False,False,False,False
s112,702,,,230.784,229.902,231.665,False,False,False,False
s112,703,,,230.784,229.902,231.665,False,False,False,False
s112,704,,,230.784,229.902,231.665,False,False,False,False
s112,705,,,230.784,229.902,231.665,False,False,False,False
s112,706,,,230.784,229.902,231.665,False,False,False,False
s112,707,,,230.784,229.902,231.665,False,False,False,False
s112,708,,,230.784,229.902,231.665,False,False,False,False
s112,709,,,230.784,229.902,231.665,False,False,False,False
s112,710,,,230.784,229.902,231.665,False,False,False,False
s112,711,,,230.784,229.902,231.665,False,False,False,False
s112,712,,,230.784,229.902,231.665,False,False,False,False
s112,713,,,230.784,229.902,231.665,False,False,False,False
s112,714,,,230.784,229.902,231.665,False,False,False,False
s112,715,,,230.784,229.902,231.665,False,False,False,False
s112,716,,,230.784,229.902,231.665,False,False,False,False
s112,717,,,230.784,229.902,231.665,False,False,False,False
s112,718,,,230.784,229.902,231.665,False,False,False,False
s112,719,,,230.784,229.902,231.665,False,False,False,False
s112,720,,,230.784,229.902,231.665,False,False,False,False
s112,721,,,230.784,229.902,231.665,False,False,False,False
s112,722,,,230.784,229.902,231.665,False,False,False,False
s112,723,,,230.784,229.902,231.665,False,False,False,False
s112,724,,,230.784,229.902,231.665,False,False,False,False
s112,725,,,230.784,229.902,231.665,False,False,False,False
s112,726,,,230.784,229.902,231.665,False,False,False,False
s112,727,,,230.784,229.902,231.665,False,False,False,False
s112,728,,,230.784,229.902,231.665,False,False,False,False
s112,729,,,230.784,229.902,231.665,False,False,False,False
s112,730,,,230.784,229.902,231.665,False,False,False,False
s112,731,,,230.784,229.902,231.665,False,False,False,False
s112,732,,,230.784,229.902,231.665,False,False,False,False
s112,733,,,230.784,229.902,231.665,False,False,False,False
s112,734,,,230.784,229.902,231.665,False,False,False,False
s112,735,,,230.784,229.902,231.665,False,False,False,False
s112,736,,,230.784,229.902,231.665,False,False,False,False
s112,737,,,230.784,229.902,231.665,False,False,False,False
s112,738,,,230.784,229.902,231.665,False,False,False,False
s112,739,,,230.784,229.902,231.665,False,False,False,False
s112,740,,,230.784,229.902,231.665,False,False,False,False
s112,741,,,230.784,229.902,231.665,False,False,False,False
s112,742,,,230.784,229.902,231.665,False,False,False,False
s112,743,,,230.784,229.902,231.665,False,False,False,False
s112,744,,,230.784,229.902,231.665,False,False,False,False
s112,745,,,230.784,229.902,231.665,False,False,False,False
s112,746,,,230.784,229.902,231.665,False,False,False,False
s112,747,,,230.784,229.902,231.665,False,False,False,False
s112,748,,,230.784,229.902,231.665,False,False,False,False
s112,749,,,230.784,229.902,231.665,False,False,False,False
s112,750,,,230.784,229.902,231.665,False,False,False,False
s112,751,,,230.784,229.902,231.665,False,False,False,False
s112,752,,,230.784,229.902,231.665,False,False,False,False
s112,753,,,230.784,229.902,231.665,False,False,False,False
s112,754,,,230.784,229.902,231.665,False,False,False,False
s112,755,,,230.784,229.902,231.665,False,False,False,False
s112,756,,,230.784,229.902,231.665,False,False,False,False
s112,757,,,230.784,229.902,231.665,False,False,False,False
s112,758,,,230.784,229.902,231.665,False,False,False,False
s112,759,,,230.784,229.902,231.665,False,False,False,False
s112,760,,,230.784,229.902,231.665,False,False,False,False
s112,761,,,230.784,229.902,231.665,False,False,False,False
s112,762,,,230.784,229.902,231.665,False,False,False,False
s112,763,,,230.784,229.902,231.665,False,False,False,False
s112,764,,,230.784,229.902,231.665,False,False,False,False
s112,765,,,230.784,229.902,231.665,False,False,False,False
s112,766,,,230.784,229.902,231.665,False,False,False,False
s112,767,,,230.784,229.902,231.665,False,False,False,False
s112,768,,,230.784,229.902,231.665,False,False,False,False
s112,769,,,230.784,229.902,231.665,False,False,False,False
s112,770,,,230.784,229.902,231.665,False,False,False,False
s112,771,,,230.784,229.902,231.665,False,False,False,False
s112,772,,,230.784,229.902,231.665,False,False,False,False
s112,773,230.765,,230.78,229.902,231.665,False,False,False,False
s112,774,,,230.78,229.902,231.665,False,False,False,False
s112,775,,,230.78,229.902,231.665,False,False,False,False
s112,776,231.201,,230.864,229.902,231.665,False,False,False,False
s112,777,,,230.864,229.902,231.665,False,False,False,False
s112,778,,,230.864,229.902,231.665,False,False,False,False
s112,779,,,230.864,229.902,231.665,False,False,False,False
s112,780,,,230.864,229.902,231.665,False,False,False,False
s112,781,231,,230.891,229.902,231.665,False,False,False,False
s112,782,,,230.891,229.902,231.665,False,False,False,False
s112,783,230.834,,230.88,229.902,231.665,False,False,False,False
s112,784,,,230.88,229.902,231.665,False,False,False,False
s112,785,,,230.88,229.902,231.665,False,False,False,False
s112,786,,,230.88,229.902,231.665,False,False,False,False
s112,787,,,230.88,229.902,231.665,False,False,False,False
s112,788,,,230.88,229.902,231.665,False,False,False,False
s112,789,,,230.88,229.902,231.665,False,False,False,False
s112,790,232.837,,231.271,229.902,231.665,False,False,False,False
s112,791,,,231.271,229.902,231.665,False,False,False,False
s112,792,,,231.271,229.902,231.665,False,False,False,False
s112,793,,,231.271,229.902,231.665,False,False,False,False
s112,794,,,231.271,229.902,231.665,False,False,False,False
s112,795,,,231.271,229.902,231.665,False,False,False,False
s112,796,,,231.271,229.902,231.665,False,False,False,False
s112,797,,,231.271,229.902,231.665,False,False,False,False
s112,798,,,231.271,229.902,231.665,False,False,False,False
s112,799,232.183,,231.454,229.902,231.665,False,False,False,False
s112,800,,,231.454,229.902,231.665,False,False,False,False
s112,801,,,231.454,229.902,231.665,False,False,False,False
s112,802,,,231.454,229.902,231.665,False,False,False,False
s112,803,,,231.454,229.902,231.665,False,False,False,False
s112,804,231.635,,231.49,229.902,231.665,False,False,False,False
s112,805,231.844,0.2088,231.561,229.902,231.665,False,False,False,False
s112,806,230.218,1.6263,231.292,229.902,231.665,False,False,False,False
s112,807,232.666,2.4477,231.567,229.902,231.665,False,False,False,False
s112,808,,,231.567,229.902,231.665,False,False,False,False
s112,809,,,231.567,229.902,231.665,False,False,False,False
s112,810,,,231.567,229.902,231.665,False,False,False,False
s112,811,231.817,,231.617,229.902,231.665,False,False,False,False
s112,812,232.76,0.9434,231.846,229.902,231.665,False,False,False,False
s112,813,232.168,0.592,231.91,229.902,231.665,False,False,False,False
s112,814,,,231.91,229.902,231.665,False,False,False,False
s112,815,,,231.91,229.902,231.665,False,False,False,False
s112,816,232.475,,232.023,229.902,231.665,False,False,False,False
s112,817,232.265,0.2095,232.071,229.902,231.665,False,False,False,False
s112,818,,,232.071,229.902,231.665,False,False,False,False
s112,819,,,232.071,229.902,231.665,False,False,False,False
s112,820,231.921,,232.041,229.902,231.665,False,False,False,False
s112,821,232.786,0.8659,232.19,229.902,231.665,False,False,False,False
s112,822,232.381,0.4053,232.228,229.902,231.665,False,False,False,False
s112,823,232.79,0.409,232.341,229.902,231.665,False,True,True,False
s112,824,232.45,0.3405,232.363,229.902,231.665,False,False,True,False
s112,825,,,232.363,229.902,231.665,False,False,False,False
s112,826,231.725,,232.235,229.902,231.665,False,False,True,False
s112,827,,,232.235,229.902,231.665,False,False,False,False
s112,828,,,232.235,229.902,231.665,False,False,False,False
s112,829,,,232.235,229.902,231.665,False,False,False,False
